Nivel,Nodo,Altura_media_mm,Area_mm2,X_mm,Y_mm,Z_mm
4,5,,,0.622608,0.246449,0.081000
4,5,,,0.624461,0.246449,0.081000
4,5,,,0.626314,0.246449,0.079000
4,5,,,0.628167,0.246449,0.077000
4,5,,,0.630020,0.246449,0.076000
4,5,,,0.631873,0.246449,0.076000
4,5,,,0.633726,0.246449,0.075000
4,5,,,0.635579,0.246449,0.075000
4,5,,,0.637432,0.246449,0.077000
4,5,,,0.639285,0.246449,0.082000
4,5,,,0.641138,0.246449,0.086000
4,5,,,0.642991,0.246449,0.088000
4,5,,,0.644844,0.246449,0.088000
4,5,,,0.646697,0.246449,0.085000
4,5,,,0.648550,0.246449,0.078000
4,5,,,0.589254,0.248302,0.070000
4,5,,,0.591107,0.248302,0.072000
4,5,,,0.592960,0.248302,0.073000
4,5,,,0.594813,0.248302,0.073000
4,5,,,0.596666,0.248302,0.073000
4,5,,,0.598519,0.248302,0.072000
4,5,,,0.600372,0.248302,0.072000
4,5,,,0.602225,0.248302,0.071000
4,5,,,0.604078,0.248302,0.072000
4,5,,,0.605931,0.248302,0.072000
4,5,,,0.607784,0.248302,0.074000
4,5,,,0.609637,0.248302,0.075000
4,5,,,0.611490,0.248302,0.076000
4,5,,,0.613343,0.248302,0.077000
4,5,,,0.615196,0.248302,0.078000
4,5,,,0.617049,0.248302,0.078000
4,5,,,0.618902,0.248302,0.078000
4,5,,,0.620755,0.248302,0.076000
4,5,,,0.622608,0.248302,0.074000
4,5,,,0.624461,0.248302,0.072000
4,5,,,0.626314,0.248302,0.070000
4,5,,,0.635579,0.248302,0.070000
4,5,,,0.637432,0.248302,0.075000
4,5,,,0.639285,0.248302,0.080000
4,5,,,0.641138,0.248302,0.086000
4,5,,,0.642991,0.248302,0.089000
4,5,,,0.644844,0.248302,0.089000
4,5,,,0.646697,0.248302,0.086000
4,5,,,0.648550,0.248302,0.079000
4,5,,,0.589254,0.250155,0.070000
4,5,,,0.591107,0.250155,0.072000
4,5,,,0.592960,0.250155,0.072000
4,5,,,0.594813,0.250155,0.072000
4,5,,,0.596666,0.250155,0.071000
4,5,,,0.598519,0.250155,0.070000
4,5,,,0.605931,0.250155,0.070000
4,5,,,0.607784,0.250155,0.072000
4,5,,,0.609637,0.250155,0.074000
4,5,,,0.611490,0.250155,0.076000
4,5,,,0.613343,0.250155,0.077000
4,5,,,0.615196,0.250155,0.077000
4,5,,,0.617049,0.250155,0.075000
4,5,,,0.618902,0.250155,0.073000
4,5,,,0.637432,0.250155,0.073000
4,5,,,0.639285,0.250155,0.080000
4,5,,,0.641138,0.250155,0.084000
4,5,,,0.642991,0.250155,0.087000
4,5,,,0.644844,0.250155,0.086000
4,5,,,0.646697,0.250155,0.082000
4,5,,,0.648550,0.250155,0.075000
4,5,,,0.589254,0.252008,0.070000
4,5,,,0.591107,0.252008,0.071000
4,5,,,0.592960,0.252008,0.071000
4,5,,,0.594813,0.252008,0.070000
4,5,,,0.609637,0.252008,0.072000
4,5,,,0.611490,0.252008,0.074000
4,5,,,0.613343,0.252008,0.076000
4,5,,,0.615196,0.252008,0.076000
4,5,,,0.617049,0.252008,0.072000
4,5,,,0.637432,0.252008,0.071000
4,5,,,0.639285,0.252008,0.077000
4,5,,,0.641138,0.252008,0.080000
4,5,,,0.642991,0.252008,0.082000
4,5,,,0.644844,0.252008,0.080000
4,5,,,0.646697,0.252008,0.076000
4,5,,,0.648550,0.252008,0.070000
4,5,,,0.609637,0.253861,0.070000
4,5,,,0.611490,0.253861,0.072000
4,5,,,0.613343,0.253861,0.074000
4,5,,,0.615196,0.253861,0.075000
4,5,,,0.639285,0.253861,0.072000
4,5,,,0.641138,0.253861,0.075000
4,5,,,0.642991,0.253861,0.075000
4,5,,,0.644844,0.253861,0.073000
4,5,,,0.611490,0.255714,0.071000
4,5,,,0.613343,0.255714,0.072000
4,5,,,0.615196,0.255714,0.073000
4,6,0.075952,0.000144,,,
4,6,,,1.775174,0.140828,0.070000
4,6,,,1.777027,0.140828,0.072000
4,6,,,1.778880,0.140828,0.072000
4,6,,,1.775174,0.142681,0.071000
4,6,,,1.777027,0.142681,0.074000
4,6,,,1.778880,0.142681,0.076000
4,6,,,1.780733,0.142681,0.072000
4,6,,,1.775174,0.144534,0.072000
4,6,,,1.777027,0.144534,0.075000
4,6,,,1.778880,0.144534,0.077000
4,6,,,1.780733,0.144534,0.078000
4,6,,,1.782586,0.144534,0.074000
4,6,,,1.775174,0.146387,0.072000
4,6,,,1.777027,0.146387,0.075000
4,6,,,1.778880,0.146387,0.079000
4,6,,,1.780733,0.146387,0.081000
4,6,,,1.782586,0.146387,0.080000
4,6,,,1.784439,0.146387,0.076000
4,6,,,1.777027,0.148240,0.073000
4,6,,,1.778880,0.148240,0.078000
4,6,,,1.780733,0.148240,0.081000
4,6,,,1.782586,0.148240,0.082000
4,6,,,1.784439,0.148240,0.079000
4,6,,,1.786292,0.148240,0.073000
4,6,,,1.777027,0.150093,0.072000
4,6,,,1.778880,0.150093,0.077000
4,6,,,1.780733,0.150093,0.081000
4,6,,,1.782586,0.150093,0.083000
4,6,,,1.784439,0.150093,0.081000
4,6,,,1.786292,0.150093,0.075000
4,6,,,1.777027,0.151946,0.070000
4,6,,,1.778880,0.151946,0.076000
4,6,,,1.780733,0.151946,0.081000
4,6,,,1.782586,0.151946,0.083000
4,6,,,1.784439,0.151946,0.081000
4,6,,,1.786292,0.151946,0.075000
4,6,,,1.778880,0.153799,0.072000
4,6,,,1.780733,0.153799,0.076000
4,6,,,1.782586,0.153799,0.078000
4,6,,,1.784439,0.153799,0.076000
4,6,,,1.786292,0.153799,0.071000
4,6,,,1.782586,0.155652,0.070000
3,1,0.057571,0.000024,,,
3,1,,,1.206303,1.197038,0.057000
3,1,,,1.204450,1.198891,0.059000
3,1,,,1.206303,1.198891,0.059000
3,1,,,1.204450,1.200744,0.059000
3,1,,,1.206303,1.200744,0.057000
3,1,,,1.204450,1.202597,0.057000
3,1,,,1.204450,1.204450,0.055000
3,2,0.060667,0.000062,,,
3,2,,,1.537990,1.065475,0.068000
3,2,,,1.539843,1.065475,0.064000
3,2,,,1.541696,1.065475,0.060000
3,2,,,1.543549,1.065475,0.057000
3,2,,,1.545402,1.065475,0.057000
3,2,,,1.547255,1.065475,0.057000
3,2,,,1.541696,1.067328,0.066000
3,2,,,1.543549,1.067328,0.058000
3,2,,,1.541696,1.069181,0.063000
3,2,,,1.539843,1.071034,0.058000
3,2,,,1.536137,1.072887,0.065000
3,2,,,1.537990,1.072887,0.055000
3,2,,,1.534284,1.074740,0.068000
3,2,,,1.536137,1.074740,0.055000
3,2,,,1.534284,1.076593,0.063000
3,2,,,1.532431,1.078446,0.066000
3,2,,,1.534284,1.078446,0.056000
3,2,,,1.530578,1.080299,0.056000
3,3,0.061286,0.000048,,,
3,3,,,1.528725,1.063622,0.059000
3,3,,,1.530578,1.063622,0.063000
3,3,,,1.532431,1.063622,0.061000
3,3,,,1.534284,1.063622,0.055000
3,3,,,1.526872,1.065475,0.061000
3,3,,,1.525019,1.067328,0.057000
3,3,,,1.526872,1.067328,0.067000
3,3,,,1.525019,1.069181,0.060000
3,3,,,1.525019,1.071034,0.061000
3,3,,,1.525019,1.072887,0.062000
3,3,,,1.525019,1.074740,0.064000
3,3,,,1.525019,1.076593,0.064000
3,3,,,1.525019,1.078446,0.058000
3,3,,,1.526872,1.078446,0.066000
3,4,0.055000,0.000007,,,
3,4,,,0.409513,0.911676,0.055000
3,4,,,0.409513,0.913529,0.055000
3,5,0.060351,0.000333,,,
3,5,,,1.008032,0.894999,0.057000
3,5,,,1.009885,0.894999,0.056000
3,5,,,1.006179,0.896852,0.058000
3,5,,,1.008032,0.896852,0.061000
3,5,,,1.009885,0.896852,0.060000
3,5,,,1.011738,0.896852,0.056000
3,5,,,1.006179,0.898705,0.059000
3,5,,,1.008032,0.898705,0.060000
3,5,,,1.009885,0.898705,0.059000
3,5,,,1.011738,0.898705,0.055000
3,5,,,1.004326,0.900558,0.057000
3,5,,,1.006179,0.900558,0.060000
3,5,,,1.008032,0.900558,0.061000
3,5,,,1.009885,0.900558,0.060000
3,5,,,1.011738,0.900558,0.058000
3,5,,,1.013591,0.900558,0.055000
3,5,,,1.002473,0.902411,0.056000
3,5,,,1.004326,0.902411,0.059000
3,5,,,1.006179,0.902411,0.061000
3,5,,,1.008032,0.902411,0.062000
3,5,,,1.009885,0.902411,0.062000
3,5,,,1.011738,0.902411,0.062000
3,5,,,1.013591,0.902411,0.061000
3,5,,,1.015444,0.902411,0.059000
3,5,,,1.017297,0.902411,0.055000
3,5,,,1.000620,0.904264,0.056000
3,5,,,1.002473,0.904264,0.059000
3,5,,,1.004326,0.904264,0.061000
3,5,,,1.006179,0.904264,0.062000
3,5,,,1.008032,0.904264,0.063000
3,5,,,1.009885,0.904264,0.064000
3,5,,,1.011738,0.904264,0.064000
3,5,,,1.013591,0.904264,0.064000
3,5,,,1.015444,0.904264,0.062000
3,5,,,1.017297,0.904264,0.059000
3,5,,,0.998767,0.906117,0.058000
3,5,,,1.000620,0.906117,0.060000
3,5,,,1.002473,0.906117,0.061000
3,5,,,1.004326,0.906117,0.062000
3,5,,,1.006179,0.906117,0.063000
3,5,,,1.008032,0.906117,0.064000
3,5,,,1.009885,0.906117,0.064000
3,5,,,1.011738,0.906117,0.065000
3,5,,,1.013591,0.906117,0.064000
3,5,,,1.015444,0.906117,0.061000
3,5,,,1.017297,0.906117,0.057000
3,5,,,0.998767,0.907970,0.059000
3,5,,,1.000620,0.907970,0.061000
3,5,,,1.002473,0.907970,0.062000
3,5,,,1.004326,0.907970,0.062000
3,5,,,1.006179,0.907970,0.063000
3,5,,,1.008032,0.907970,0.063000
3,5,,,1.009885,0.907970,0.064000
3,5,,,1.011738,0.907970,0.063000
3,5,,,1.013591,0.907970,0.062000
3,5,,,1.015444,0.907970,0.058000
3,5,,,0.998767,0.909823,0.059000
3,5,,,1.000620,0.909823,0.062000
3,5,,,1.002473,0.909823,0.063000
3,5,,,1.004326,0.909823,0.062000
3,5,,,1.006179,0.909823,0.062000
3,5,,,1.008032,0.909823,0.062000
3,5,,,1.009885,0.909823,0.061000
3,5,,,1.011738,0.909823,0.060000
3,5,,,1.013591,0.909823,0.058000
3,5,,,0.998767,0.911676,0.058000
3,5,,,1.000620,0.911676,0.063000
3,5,,,1.002473,0.911676,0.064000
3,5,,,1.004326,0.911676,0.062000
3,5,,,1.006179,0.911676,0.060000
3,5,,,1.008032,0.911676,0.059000
3,5,,,1.009885,0.911676,0.057000
3,5,,,1.011738,0.911676,0.055000
3,5,,,0.998767,0.913529,0.057000
3,5,,,1.000620,0.913529,0.063000
3,5,,,1.002473,0.913529,0.065000
3,5,,,1.004326,0.913529,0.062000
3,5,,,1.006179,0.913529,0.059000
3,5,,,1.008032,0.913529,0.055000
3,5,,,0.998767,0.915382,0.055000
3,5,,,1.000620,0.915382,0.062000
3,5,,,1.002473,0.915382,0.066000
3,5,,,1.004326,0.915382,0.063000
3,5,,,1.006179,0.915382,0.058000
3,5,,,1.000620,0.917235,0.061000
3,5,,,1.002473,0.917235,0.066000
3,5,,,1.004326,0.917235,0.063000
3,5,,,1.006179,0.917235,0.060000
3,5,,,1.008032,0.917235,0.055000
3,5,,,1.000620,0.919088,0.060000
3,5,,,1.002473,0.919088,0.065000
3,5,,,1.004326,0.919088,0.064000
3,5,,,1.006179,0.919088,0.061000
3,5,,,1.008032,0.919088,0.056000
3,5,,,1.000620,0.920941,0.056000
3,5,,,1.002473,0.920941,0.060000
3,5,,,1.004326,0.920941,0.056000
3,6,0.062783,0.001981,,,
3,6,,,0.945030,0.856086,0.056000
3,6,,,0.946883,0.856086,0.062000
3,6,,,0.948736,0.856086,0.066000
3,6,,,0.950589,0.856086,0.067000
3,6,,,0.952442,0.856086,0.066000
3,6,,,0.954295,0.856086,0.062000
3,6,,,0.956148,0.856086,0.056000
3,6,,,0.945030,0.857939,0.063000
3,6,,,0.946883,0.857939,0.069000
3,6,,,0.948736,0.857939,0.073000
3,6,,,0.950589,0.857939,0.074000
3,6,,,0.952442,0.857939,0.074000
3,6,,,0.954295,0.857939,0.071000
3,6,,,0.956148,0.857939,0.066000
3,6,,,0.958001,0.857939,0.060000
3,6,,,0.943177,0.859792,0.055000
3,6,,,0.945030,0.859792,0.061000
3,6,,,0.946883,0.859792,0.066000
3,6,,,0.948736,0.859792,0.069000
3,6,,,0.950589,0.859792,0.072000
3,6,,,0.952442,0.859792,0.073000
3,6,,,0.954295,0.859792,0.072000
3,6,,,0.956148,0.859792,0.070000
3,6,,,0.958001,0.859792,0.066000
3,6,,,0.959854,0.859792,0.061000
3,6,,,0.961707,0.859792,0.056000
3,6,,,0.945030,0.861645,0.056000
3,6,,,0.946883,0.861645,0.059000
3,6,,,0.948736,0.861645,0.061000
3,6,,,0.950589,0.861645,0.064000
3,6,,,0.952442,0.861645,0.067000
3,6,,,0.954295,0.861645,0.069000
3,6,,,0.956148,0.861645,0.070000
3,6,,,0.958001,0.861645,0.068000
3,6,,,0.959854,0.861645,0.066000
3,6,,,0.961707,0.861645,0.062000
3,6,,,0.963560,0.861645,0.057000
3,6,,,0.946883,0.863498,0.055000
3,6,,,0.948736,0.863498,0.056000
3,6,,,0.950589,0.863498,0.058000
3,6,,,0.952442,0.863498,0.061000
3,6,,,0.954295,0.863498,0.064000
3,6,,,0.956148,0.863498,0.067000
3,6,,,0.958001,0.863498,0.068000
3,6,,,0.959854,0.863498,0.067000
3,6,,,0.961707,0.863498,0.065000
3,6,,,0.963560,0.863498,0.061000
3,6,,,0.965413,0.863498,0.056000
3,6,,,0.930206,0.865351,0.055000
3,6,,,0.932059,0.865351,0.056000
3,6,,,0.933912,0.865351,0.056000
3,6,,,0.935765,0.865351,0.056000
3,6,,,0.937618,0.865351,0.055000
3,6,,,0.939471,0.865351,0.055000
3,6,,,0.950589,0.865351,0.055000
3,6,,,0.952442,0.865351,0.057000
3,6,,,0.954295,0.865351,0.059000
3,6,,,0.956148,0.865351,0.062000
3,6,,,0.958001,0.865351,0.063000
3,6,,,0.959854,0.865351,0.064000
3,6,,,0.961707,0.865351,0.063000
3,6,,,0.963560,0.865351,0.061000
3,6,,,0.965413,0.865351,0.058000
3,6,,,0.926500,0.867204,0.056000
3,6,,,0.928353,0.867204,0.058000
3,6,,,0.930206,0.867204,0.059000
3,6,,,0.932059,0.867204,0.060000
3,6,,,0.933912,0.867204,0.059000
3,6,,,0.935765,0.867204,0.058000
3,6,,,0.937618,0.867204,0.057000
3,6,,,0.939471,0.867204,0.057000
3,6,,,0.941324,0.867204,0.056000
3,6,,,0.943177,0.867204,0.056000
3,6,,,0.945030,0.867204,0.056000
3,6,,,0.946883,0.867204,0.056000
3,6,,,0.948736,0.867204,0.056000
3,6,,,0.950589,0.867204,0.056000
3,6,,,0.952442,0.867204,0.056000
3,6,,,0.954295,0.867204,0.056000
3,6,,,0.956148,0.867204,0.057000
3,6,,,0.958001,0.867204,0.058000
3,6,,,0.959854,0.867204,0.060000
3,6,,,0.961707,0.867204,0.060000
3,6,,,0.963560,0.867204,0.060000
3,6,,,0.965413,0.867204,0.058000
3,6,,,0.967266,0.867204,0.055000
3,6,,,0.922794,0.869057,0.055000
3,6,,,0.924647,0.869057,0.059000
3,6,,,0.926500,0.869057,0.062000
3,6,,,0.928353,0.869057,0.063000
3,6,,,0.930206,0.869057,0.063000
3,6,,,0.932059,0.869057,0.062000
3,6,,,0.933912,0.869057,0.061000
3,6,,,0.935765,0.869057,0.060000
3,6,,,0.937618,0.869057,0.059000
3,6,,,0.939471,0.869057,0.058000
3,6,,,0.941324,0.869057,0.057000
3,6,,,0.943177,0.869057,0.057000
3,6,,,0.945030,0.869057,0.057000
3,6,,,0.946883,0.869057,0.057000
3,6,,,0.948736,0.869057,0.057000
3,6,,,0.950589,0.869057,0.056000
3,6,,,0.952442,0.869057,0.055000
3,6,,,0.954295,0.869057,0.055000
3,6,,,0.956148,0.869057,0.054000
3,6,,,0.958001,0.869057,0.055000
3,6,,,0.959854,0.869057,0.056000
3,6,,,0.961707,0.869057,0.058000
3,6,,,0.963560,0.869057,0.058000
3,6,,,0.965413,0.869057,0.058000
3,6,,,0.967266,0.869057,0.056000
3,6,,,0.922794,0.870910,0.057000
3,6,,,0.924647,0.870910,0.062000
3,6,,,0.926500,0.870910,0.064000
3,6,,,0.928353,0.870910,0.065000
3,6,,,0.930206,0.870910,0.065000
3,6,,,0.932059,0.870910,0.063000
3,6,,,0.933912,0.870910,0.062000
3,6,,,0.935765,0.870910,0.061000
3,6,,,0.937618,0.870910,0.060000
3,6,,,0.939471,0.870910,0.059000
3,6,,,0.941324,0.870910,0.058000
3,6,,,0.943177,0.870910,0.058000
3,6,,,0.945030,0.870910,0.058000
3,6,,,0.946883,0.870910,0.058000
3,6,,,0.948736,0.870910,0.058000
3,6,,,0.950589,0.870910,0.057000
3,6,,,0.952442,0.870910,0.056000
3,6,,,0.954295,0.870910,0.055000
3,6,,,0.956148,0.870910,0.054000
3,6,,,0.958001,0.870910,0.054000
3,6,,,0.959854,0.870910,0.056000
3,6,,,0.961707,0.870910,0.057000
3,6,,,0.963560,0.870910,0.058000
3,6,,,0.965413,0.870910,0.058000
3,6,,,0.967266,0.870910,0.057000
3,6,,,0.969119,0.870910,0.055000
3,6,,,0.922794,0.872763,0.058000
3,6,,,0.924647,0.872763,0.062000
3,6,,,0.926500,0.872763,0.066000
3,6,,,0.928353,0.872763,0.066000
3,6,,,0.930206,0.872763,0.066000
3,6,,,0.932059,0.872763,0.065000
3,6,,,0.933912,0.872763,0.064000
3,6,,,0.935765,0.872763,0.062000
3,6,,,0.937618,0.872763,0.061000
3,6,,,0.939471,0.872763,0.060000
3,6,,,0.941324,0.872763,0.060000
3,6,,,0.943177,0.872763,0.060000
3,6,,,0.945030,0.872763,0.060000
3,6,,,0.946883,0.872763,0.060000
3,6,,,0.948736,0.872763,0.059000
3,6,,,0.950589,0.872763,0.058000
3,6,,,0.952442,0.872763,0.057000
3,6,,,0.954295,0.872763,0.056000
3,6,,,0.956148,0.872763,0.055000
3,6,,,0.958001,0.872763,0.055000
3,6,,,0.959854,0.872763,0.056000
3,6,,,0.961707,0.872763,0.058000
3,6,,,0.963560,0.872763,0.060000
3,6,,,0.965413,0.872763,0.060000
3,6,,,0.967266,0.872763,0.059000
3,6,,,0.969119,0.872763,0.056000
3,6,,,0.922794,0.874616,0.056000
3,6,,,0.924647,0.874616,0.061000
3,6,,,0.926500,0.874616,0.065000
3,6,,,0.928353,0.874616,0.067000
3,6,,,0.930206,0.874616,0.067000
3,6,,,0.932059,0.874616,0.066000
3,6,,,0.933912,0.874616,0.065000
3,6,,,0.935765,0.874616,0.063000
3,6,,,0.937618,0.874616,0.062000
3,6,,,0.939471,0.874616,0.062000
3,6,,,0.941324,0.874616,0.061000
3,6,,,0.943177,0.874616,0.061000
3,6,,,0.945030,0.874616,0.062000
3,6,,,0.946883,0.874616,0.062000
3,6,,,0.948736,0.874616,0.061000
3,6,,,0.950589,0.874616,0.060000
3,6,,,0.952442,0.874616,0.058000
3,6,,,0.954295,0.874616,0.057000
3,6,,,0.956148,0.874616,0.055000
3,6,,,0.958001,0.874616,0.055000
3,6,,,0.959854,0.874616,0.056000
3,6,,,0.961707,0.874616,0.058000
3,6,,,0.963560,0.874616,0.060000
3,6,,,0.965413,0.874616,0.060000
3,6,,,0.967266,0.874616,0.060000
3,6,,,0.969119,0.874616,0.057000
3,6,,,0.922794,0.876469,0.055000
3,6,,,0.924647,0.876469,0.060000
3,6,,,0.926500,0.876469,0.065000
3,6,,,0.928353,0.876469,0.066000
3,6,,,0.930206,0.876469,0.066000
3,6,,,0.932059,0.876469,0.065000
3,6,,,0.933912,0.876469,0.064000
3,6,,,0.935765,0.876469,0.064000
3,6,,,0.937618,0.876469,0.063000
3,6,,,0.939471,0.876469,0.063000
3,6,,,0.941324,0.876469,0.062000
3,6,,,0.943177,0.876469,0.063000
3,6,,,0.945030,0.876469,0.063000
3,6,,,0.946883,0.876469,0.063000
3,6,,,0.948736,0.876469,0.062000
3,6,,,0.950589,0.876469,0.061000
3,6,,,0.952442,0.876469,0.059000
3,6,,,0.954295,0.876469,0.057000
3,6,,,0.956148,0.876469,0.055000
3,6,,,0.958001,0.876469,0.055000
3,6,,,0.959854,0.876469,0.055000
3,6,,,0.961707,0.876469,0.057000
3,6,,,0.963560,0.876469,0.059000
3,6,,,0.965413,0.876469,0.060000
3,6,,,0.967266,0.876469,0.059000
3,6,,,0.969119,0.876469,0.057000
3,6,,,0.922794,0.878322,0.057000
3,6,,,0.924647,0.878322,0.062000
3,6,,,0.926500,0.878322,0.066000
3,6,,,0.928353,0.878322,0.066000
3,6,,,0.930206,0.878322,0.065000
3,6,,,0.932059,0.878322,0.065000
3,6,,,0.933912,0.878322,0.064000
3,6,,,0.935765,0.878322,0.063000
3,6,,,0.937618,0.878322,0.063000
3,6,,,0.939471,0.878322,0.063000
3,6,,,0.941324,0.878322,0.063000
3,6,,,0.943177,0.878322,0.064000
3,6,,,0.945030,0.878322,0.064000
3,6,,,0.946883,0.878322,0.063000
3,6,,,0.948736,0.878322,0.062000
3,6,,,0.950589,0.878322,0.061000
3,6,,,0.952442,0.878322,0.059000
3,6,,,0.954295,0.878322,0.056000
3,6,,,0.956148,0.878322,0.054000
3,6,,,0.958001,0.878322,0.053000
3,6,,,0.959854,0.878322,0.054000
3,6,,,0.961707,0.878322,0.056000
3,6,,,0.963560,0.878322,0.057000
3,6,,,0.965413,0.878322,0.058000
3,6,,,0.967266,0.878322,0.057000
3,6,,,0.969119,0.878322,0.055000
3,6,,,0.920941,0.880175,0.055000
3,6,,,0.922794,0.880175,0.061000
3,6,,,0.924647,0.880175,0.065000
3,6,,,0.926500,0.880175,0.068000
3,6,,,0.928353,0.880175,0.067000
3,6,,,0.930206,0.880175,0.066000
3,6,,,0.932059,0.880175,0.065000
3,6,,,0.933912,0.880175,0.064000
3,6,,,0.935765,0.880175,0.064000
3,6,,,0.937618,0.880175,0.064000
3,6,,,0.939471,0.880175,0.064000
3,6,,,0.941324,0.880175,0.064000
3,6,,,0.943177,0.880175,0.064000
3,6,,,0.945030,0.880175,0.064000
3,6,,,0.946883,0.880175,0.063000
3,6,,,0.948736,0.880175,0.062000
3,6,,,0.950589,0.880175,0.060000
3,6,,,0.952442,0.880175,0.058000
3,6,,,0.954295,0.880175,0.056000
3,6,,,0.956148,0.880175,0.054000
3,6,,,0.958001,0.880175,0.053000
3,6,,,0.959854,0.880175,0.053000
3,6,,,0.961707,0.880175,0.055000
3,6,,,0.963560,0.880175,0.056000
3,6,,,0.965413,0.880175,0.057000
3,6,,,0.967266,0.880175,0.056000
3,6,,,0.920941,0.882028,0.058000
3,6,,,0.922794,0.882028,0.064000
3,6,,,0.924647,0.882028,0.068000
3,6,,,0.926500,0.882028,0.071000
3,6,,,0.928353,0.882028,0.070000
3,6,,,0.930206,0.882028,0.068000
3,6,,,0.932059,0.882028,0.066000
3,6,,,0.933912,0.882028,0.065000
3,6,,,0.935765,0.882028,0.065000
3,6,,,0.937618,0.882028,0.064000
3,6,,,0.939471,0.882028,0.064000
3,6,,,0.941324,0.882028,0.064000
3,6,,,0.943177,0.882028,0.064000
3,6,,,0.945030,0.882028,0.064000
3,6,,,0.946883,0.882028,0.063000
3,6,,,0.948736,0.882028,0.061000
3,6,,,0.950589,0.882028,0.060000
3,6,,,0.952442,0.882028,0.057000
3,6,,,0.954295,0.882028,0.055000
3,6,,,0.956148,0.882028,0.053000
3,6,,,0.958001,0.882028,0.052000
3,6,,,0.959854,0.882028,0.053000
3,6,,,0.961707,0.882028,0.055000
3,6,,,0.963560,0.882028,0.056000
3,6,,,0.965413,0.882028,0.057000
3,6,,,0.967266,0.882028,0.056000
3,6,,,0.920941,0.883881,0.058000
3,6,,,0.922794,0.883881,0.065000
3,6,,,0.924647,0.883881,0.070000
3,6,,,0.926500,0.883881,0.073000
3,6,,,0.928353,0.883881,0.072000
3,6,,,0.930206,0.883881,0.070000
3,6,,,0.932059,0.883881,0.068000
3,6,,,0.933912,0.883881,0.067000
3,6,,,0.935765,0.883881,0.066000
3,6,,,0.937618,0.883881,0.065000
3,6,,,0.939471,0.883881,0.064000
3,6,,,0.941324,0.883881,0.064000
3,6,,,0.943177,0.883881,0.064000
3,6,,,0.945030,0.883881,0.063000
3,6,,,0.946883,0.883881,0.062000
3,6,,,0.948736,0.883881,0.061000
3,6,,,0.950589,0.883881,0.059000
3,6,,,0.952442,0.883881,0.057000
3,6,,,0.954295,0.883881,0.055000
3,6,,,0.956148,0.883881,0.054000
3,6,,,0.958001,0.883881,0.054000
3,6,,,0.959854,0.883881,0.055000
3,6,,,0.961707,0.883881,0.057000
3,6,,,0.963560,0.883881,0.059000
3,6,,,0.965413,0.883881,0.060000
3,6,,,0.967266,0.883881,0.059000
3,6,,,0.969119,0.883881,0.056000
3,6,,,0.920941,0.885734,0.058000
3,6,,,0.922794,0.885734,0.065000
3,6,,,0.924647,0.885734,0.070000
3,6,,,0.926500,0.885734,0.074000
3,6,,,0.928353,0.885734,0.073000
3,6,,,0.930206,0.885734,0.072000
3,6,,,0.932059,0.885734,0.070000
3,6,,,0.933912,0.885734,0.068000
3,6,,,0.935765,0.885734,0.067000
3,6,,,0.937618,0.885734,0.065000
3,6,,,0.939471,0.885734,0.064000
3,6,,,0.941324,0.885734,0.063000
3,6,,,0.943177,0.885734,0.063000
3,6,,,0.945030,0.885734,0.063000
3,6,,,0.946883,0.885734,0.062000
3,6,,,0.948736,0.885734,0.062000
3,6,,,0.950589,0.885734,0.060000
3,6,,,0.952442,0.885734,0.058000
3,6,,,0.954295,0.885734,0.056000
3,6,,,0.956148,0.885734,0.056000
3,6,,,0.958001,0.885734,0.056000
3,6,,,0.959854,0.885734,0.058000
3,6,,,0.961707,0.885734,0.061000
3,6,,,0.963560,0.885734,0.063000
3,6,,,0.965413,0.885734,0.063000
3,6,,,0.967266,0.885734,0.061000
3,6,,,0.969119,0.885734,0.057000
3,6,,,0.920941,0.887587,0.058000
3,6,,,0.922794,0.887587,0.065000
3,6,,,0.924647,0.887587,0.071000
3,6,,,0.926500,0.887587,0.075000
3,6,,,0.928353,0.887587,0.074000
3,6,,,0.930206,0.887587,0.073000
3,6,,,0.932059,0.887587,0.071000
3,6,,,0.933912,0.887587,0.069000
3,6,,,0.935765,0.887587,0.067000
3,6,,,0.937618,0.887587,0.065000
3,6,,,0.939471,0.887587,0.064000
3,6,,,0.941324,0.887587,0.063000
3,6,,,0.943177,0.887587,0.063000
3,6,,,0.945030,0.887587,0.063000
3,6,,,0.946883,0.887587,0.063000
3,6,,,0.948736,0.887587,0.063000
3,6,,,0.950589,0.887587,0.062000
3,6,,,0.952442,0.887587,0.060000
3,6,,,0.954295,0.887587,0.059000
3,6,,,0.956148,0.887587,0.058000
3,6,,,0.958001,0.887587,0.059000
3,6,,,0.959854,0.887587,0.062000
3,6,,,0.961707,0.887587,0.065000
3,6,,,0.963560,0.887587,0.066000
3,6,,,0.965413,0.887587,0.066000
3,6,,,0.967266,0.887587,0.063000
3,6,,,0.969119,0.887587,0.058000
3,6,,,0.920941,0.889440,0.060000
3,6,,,0.922794,0.889440,0.066000
3,6,,,0.924647,0.889440,0.072000
3,6,,,0.926500,0.889440,0.075000
3,6,,,0.928353,0.889440,0.075000
3,6,,,0.930206,0.889440,0.073000
3,6,,,0.932059,0.889440,0.071000
3,6,,,0.933912,0.889440,0.069000
3,6,,,0.935765,0.889440,0.067000
3,6,,,0.937618,0.889440,0.065000
3,6,,,0.939471,0.889440,0.064000
3,6,,,0.941324,0.889440,0.063000
